mol_idx,smiles,half-life,published
431,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,0.42467173462335867,2005
432,c1ccc(-c2cn[nH]c2)cc1,0.42294402211472015,2005
433,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,0.42294402211472015,2007
434,Cc1nn(CC(=O)NCCCN2CCC(N3CCCCC3)CC2)c(=O)c2cc(-c3ccccc3)nn12,0.41845196959225983,2007
435,CCCNc1oc(-c2cccc3ccccc23)nc1C#N,0.41810642709053214,2005
436,CCNc1oc(-c2cccc3ccccc23)nc1C#N,0.41810642709053214,2005
437,CN(C(=O)CSc1nc2c(c(=O)[nH]1)CCCC2)c1ccccc1,0.41810642709053214,2019
438,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n(C)n1,0.41810642709053214,2011
439,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Br)cc3)cc21,0.41810642709053214,2012
440,CC(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ccccc1,0.41810642709053214,2013
441,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ncc(-c3ccccc3)s2)cc1,0.41810642709053214,2013
442,COc1cc(NS(=O)(=O)c2ccc(C)cc2)cc(C(=O)Nc2nc(-c3ccccc3)cs2)c1,0.41810642709053214,2013
443,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)cc1NS(=O)(=O)c1ccc(C)cc1,0.41810642709053214,2013
444,Cc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.41810642709053214,2013
445,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cnc4ccccc4c3)cc2)c1O,0.41810642709053214,2013
446,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-n1cncn1,0.41810642709053214,2013
447,c1ccc2[nH]c(Nc3nc(-c4ccncc4)nc4ccccc34)nc2c1,0.41810642709053214,2013
448,O=[N+]([O-])c1ccc(CNc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c(O)c1,0.41810642709053214,2013
449,c1ccc2c(Nc3ccn[nH]3)nc(-c3ccncc3)nc2c1,0.41810642709053214,2006
450,COc1ccc2[nH]c(=O)c(-c3noc(-c4cccs4)n3)cc2c1,0.41810642709053214,2005
451,Clc1ccc(-c2nc(-c3ccc(Br)o3)no2)c(Cl)c1,0.41810642709053214,2005
452,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc1,0.41810642709053214,2013
453,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1,0.41810642709053214,2013
454,Fc1ccc(Nc2ccnc(-c3ccncc3)n2)cc1F,0.41810642709053214,2013
455,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cnn(C)c3)cs2)cc1,0.41810642709053214,2013
456,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(C(F)(F)F)c2Cl)cc1,0.41810642709053214,2013
457,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1,0.41810642709053214,2013
458,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccncc1,0.41810642709053214,2013
459,CN(C)c1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.41810642709053214,2013
460,[2H]C([2H])(Nc1nc(-c2ccccc2C([2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])ncc1C)c1ccc(-n2ccnn2)cc1,0.41810642709053214,2016
461,CNc1sc(-c2cccc3ccccc23)nc1C#N,0.41499654457498275,2013
462,O=C(NC1CCCc2c1[nH]c1c(Cl)cccc21)c1ccc2c(c1)OCO2,0.41292328956461644,2013
463,CCc1cccc(-n2nnc(-c3nsc(NC(=O)c4cccc(OC)c4)n3)c2C)c1,0.40981340704906705,2007
464,COc1cc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCCN2CCOCC2)ccc1O,0.4087767795438839,2007
465,O=C(NCc1cccs1)c1cn2cc(-c3ccccc3)sc2n1,0.4060124395300622,2018
466,Cc1c(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)nc2ncccn12,0.40497581202487903,2006
467,COc1cc(NC(=O)c2cc(-c3ccccc3O)no2)cc(OC)c1OC,0.40221147201105734,2019
468,CC(C)NC(=O)N1C[C@@H]2C[C@H](C1)c1ccc(-c3cccc(C(F)(F)F)c3)c(=O)n1C2,0.3994471319972357,2009
469,Cc1cc(CNC(=O)c2ccc3c(c2)n(CC2CC2)c(=O)n3C2CCCCC2)on1,0.39633724948168625,2013
470,Cn1nnnc1Sc1ncnc2sc(-c3ccccc3)cc12,0.3939184519695923,2006
471,Cc1ccc2nc(-c3ccccn3)c(Nc3ccccc3C)n2c1,0.3914996544574983,2005
472,O=C(C=Cc1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,0.3901174844505874,2011
473,Cc1ccc(-c2cc(C(=O)NCc3cnn(C)c3C)c3cc(Br)ccc3n2)cc1,0.3842432619212163,2005
474,COc1ccc(-c2csc(C3=C(O)CN(Cc4ccc(Cl)cc4)C3=N)n2)cc1OC,0.3835521769177609,2019
475,Cc1ccc(C)n1-c1cccc(C(=O)O)c1,0.3835521769177609,2005
476,CC(C)CNc1ncnc2onc(-c3ccc(Cl)cc3)c12,0.3835521769177609,2007
477,CC1=C(C(=O)Nc2ccccc2C)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,0.3835521769177609,2010
478,Cc1cc(NS(=O)(=O)c2ccc(NCCc3ccc(Cl)c(Cl)c3)cc2)no1,0.3835521769177609,2011
479,COc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1,0.3835521769177609,2011
480,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(F)cc3)cc21,0.3835521769177609,2012
481,COc1cccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c1,0.3835521769177609,2005
482,Cc1ccc(-c2cc(C(=O)Nc3cccc(S(N)(=O)=O)c3)c3ccccc3n2)cc1C,0.3835521769177609,2013
483,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1C(=O)Nc1nc(-c2ccccc2)cs1,0.3835521769177609,2013
484,CNc1oc(-c2cccc(-c3ccccc3)c2)nc1C#N,0.3835521769177609,2013
485,Cc1cnc(-c2ccccc2C2COC2)nc1NCc1ccc(-c2cccnc2)cc1,0.3835521769177609,2012
486,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(F)ccc2O)cc1,0.3835521769177609,2013
487,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cc(Cl)cc(Br)c2O)cc1,0.3835521769177609,2013
488,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc(C)c(C)s3)cc2)c1O,0.3835521769177609,2013
489,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1O,0.3835521769177609,2005
490,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccs1,0.3835521769177609,2013
491,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cncnc1,0.3835521769177609,2013
492,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1Cl,0.3835521769177609,2013
493,Cc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.3835521769177609,2013
494,CC(=O)Nc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.3835521769177609,2013
495,Cc1c(-c2cccc3c(CCCOc4cccc5ccccc45)c(C(=O)O)n(Cc4cccnc4)c23)c(COc2ccc(N3CCN([S+](=O)([O-])N(C)C)CC3)cc2)nn1C,0.3835521769177609,2014
496,O=C(NC1CCCc2c1cnn2-c1cccc(O)c1)c1ccccn1,0.3811333794056669,2011
497,Cc1ccccc1C(=O)N1CCC(C(=O)N2CCC(N3Cc4ccccc4C3=O)CC2)CC1,0.3783690393918452,2018
498,COc1cc(C(=O)NC2CCCc3c2[nH]c2ccccc32)cc(OC)c1OC,0.37629578438147887,2014
499,COc1ccc(-n2c(C)cc(C3=NNC(=NC4CC4)SC3)c2C)cc1,0.3752591568762958,2019
500,COc1cncc(Nc2ncc(-c3cccc(N(C)C)c3)c3c2OCC3)c1,0.3724948168624741,2018
501,Nc1cc(CN2C(=O)c3ccccc3C2=O)cc(Cl)c1O,0.37145818935729097,2005
502,COc1ccc(Cn2c(C(=O)O)c(CNCc3cccc(OC)c3)c3ccc(C)cc32)cc1,0.3700760193503801,2007
503,Cc1cc(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)ccc1F,0.36938493434692465,2010
504,CC(C)Oc1cccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)c1,0.36903939184519696,2010
505,O=C1CCCC2=C1C(c1ncccc1Br)N=C(Nc1nc3ccccc3o1)N2,0.36212854181064275,2010
506,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,0.35901865929509325,2005
507,COc1ccc(-c2[nH]nc3ncc(-c4ccc(CO)cc4)nc23)cc1F,0.35867311679336555,2018
508,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1,0.35625431928127166,2018
509,COc1ccc(-c2nc3ncccc3[nH]2)cc1,0.35452660677263304,2005
510,NC1(c2ccccc2Cl)CCCCC1=O,0.35038009675190046,2005
511,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,0.35003455425017277,2006
512,c1ccc(-c2cc(Nc3nc(-c4ccncc4)nc4ccccc34)n[nH]2)cc1,0.35003455425017277,2013
513,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)c1,0.34899792674498964,2005
514,O=C(Nc1ccccc1C(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccco1,0.34899792674498964,2005
515,CC1(C)CC(=O)C2=C(C1)NC(Nc1nc3ccccc3o1)=NC2c1ccccc1Cl,0.34899792674498964,2005
516,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1,0.34899792674498964,2010
517,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2nn(C)cc2Cl)N=C(Nc2nc3ccccc3o2)N1,0.34899792674498964,2010
518,Cc1ccnc(NC(=S)N2CCCC(Nc3cccc(C(F)(F)F)c3)C2)c1,0.34899792674498964,2011
519,CCOc1ccc(CCNC(=O)c2ccc(C3(C(F)(F)F)N=N3)cc2)cc1OCC,0.34899792674498964,2010
520,COc1cccc(-n2ncc3c2CCCC3NC(=O)c2ccccn2)c1,0.34899792674498964,2011
521,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1OC,0.34899792674498964,2013
522,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3ncc(-c4ccccc4)s3)cc2)cc1,0.34899792674498964,2013
523,Fc1ccc(CNc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.34899792674498964,2013
524,Clc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,0.34899792674498964,2005
525,Fc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1F,0.34899792674498964,2013
526,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)ccc2O)cc1,0.34899792674498964,2005
527,Cc1cc(/C=C2/C(=O)Nc3ccccc32)cc(C)c1O,0.34899792674498964,2006
528,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)c(F)c1,0.34899792674498964,2013
529,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1N1CCN(C)CC1,0.34899792674498964,2013
530,COc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)cc1F,0.34899792674498964,2013
531,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)CC4CCCCC4)sc3C)ccc21,0.34899792674498964,2013
532,Cc1ccccc1C(=O)N1CCc2cc(N3CCC(NC(=O)Cc4ccccc4)C3)ccc21,0.34899792674498964,2013
533,Cc1ccccc1C(=O)N1CCc2cc(-n3cc(NC(=O)Cc4ccccc4)cn3)ccc21,0.34899792674498964,2013
534,COc1ccc(NC(=O)c2cccnc2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,0.34899792674498964,2014
535,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(C)=O)nc(-c2ccncc2)n1,0.34727021423635107,2009
536,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.3469246717346233,2005
537,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,0.34657912923289563,2006
538,CCc1ccc(-n2nnc(-c3nsc(NC(=O)c4ccccc4Cl)n3)c2C)cc1,0.3455425017277125,2007
539,O=C1CCCC2=C1C(C1CCCCC1Cl)N=C(NC1NC3CCCCC3S1)N2,0.3455425017277125,2008
540,CCn1cc(CNC(=O)c2cc(-c3ccc(C)cc3)nc3ccc(Br)cc23)c(C)n1,0.3455425017277125,2005
541,COc1ccc(-c2ccc3ncc(Nc4cccnc4OC)n3n2)cn1,0.34312370421561855,2018
542,O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)cc1,0.34070490670352455,2005
543,Cn1nnnc1Sc1ncnc2scc(-c3ccc(F)cc3)c12,0.3393227366966137,2005
544,Cc1ccc(S(=O)(=O)c2cnc(SC(C)C(=O)Nc3ccccc3)[nH]c2=O)cc1,0.3393227366966137,2007
545,CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21,0.33794056668970285,2005
546,Cc1cccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc12,0.33517622667588115,2013
547,CN(C)S(=O)(=O)c1cccc(NC(=O)c2ccc[nH]2)c1,0.33275742916378714,2011
548,Cc1ccc(N2CCN(c3cnn(-c4nc5ccccc5s4)c(=O)c3Cl)CC2C)cc1,0.3324118866620594,2007
549,Cc1ccccc1C(=O)Nc1nc2c(s1)CC(C(C)(C)C)CC2,0.331720801658604,2007
550,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1,0.3306841741534209,2005
551,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,0.3306841741534209,2005
552,CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1,0.32999308914996545,2010
553,COCC(C)NCc1cc2ccc(OC)cc2nc1N1CCN(c2ccc(F)cc2)CC1,0.32999308914996545,2010
554,COc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(=O)COc4ccccc4)ccc32)cc1,0.32722874913614375,2005
555,CCCCn1cnc2cc(NCc3ccc(OCC)cc3)ccc21,0.3265376641326883,2007
556,Cc1nn(CCc2nc(-c3ccccc3)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,0.3265376641326883,2019
557,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,0.3258465791292329,2009
558,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1,0.3258465791292329,2012
559,O=C(Nc1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1)c1cccs1,0.3237733241188666,2005
560,O=C(NC1CCCCC1)N1Cc2[nH]cnc2C[C@H]1c1nc(-c2cccc([N+](=O)[O-])c2)no1,0.3237733241188666,2009
561,Cc1ccccc1C(=O)N1CCc2cc(-c3csc(NC(=O)Cc4ccc5c(c4)OCO5)n3)ccc21,0.3227366966136835,2005
562,Cc1nc(N2CCN(c3ccccn3)CC2)c2c(C)c(C(=O)Nc3ccc(F)cc3Cl)sc2n1,0.3220456116102281,2005
563,COc1cccc(-c2nc(-c3c(C)noc3C)cc3[nH]c(C)cc23)c1OC,0.3206634416033172,2018
564,O=C(Nc1ccc2c(N3CCOCC3)ncnc2c1)c1cccc(Br)c1,0.3185901865929509,2011
565,c1cc(-c2cc(-c3ccncc3)c3cncn3c2)c2[nH]ncc2c1,0.3182446440912232,2018
566,Cn1c(=O)cc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)c2ccccc21,0.3182446440912232,2015
567,COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)/C=C(\C)C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)=C(O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O,0.3178991015894955,2005
568,O=C(NC1CCCc2c1[nH]c1ccccc21)c1ccccc1,0.3168624740843124,2006
569,N=c1c2c(ncn1-c1ccccc1)Oc1ccc3ccccc3c1C2c1ccc2c(c1)CCO2,0.3165169315825847,2009
570,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cn1,0.3154803040774015,2018
571,OCC(O)CCO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,0.31513476157567377,2019
572,O=C1CCC(C(=O)N2CCSCC2)CN1Cc1ccc(Cl)cc1,0.3144436765722184,2008
573,COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1,0.3144436765722184,2005
574,O=C1CCCC2=C1C(c1ccccc1C(F)(F)F)N=C(Nc1nc3ccccc3o1)N2,0.3144436765722184,2010
575,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,0.3144436765722184,2011
576,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccccc2)cc1,0.3144436765722184,2005
577,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)c(Br)s2)cc1,0.3144436765722184,2013
578,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2ccn[nH]2)cc1,0.3144436765722184,2012
579,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc4ccncc34)cc2)c1O,0.3144436765722184,2013
580,Cc1nc2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2s1,0.3144436765722184,2013
581,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(Cl)cc3o1)N2,0.3144436765722184,2013
582,Fc1ccc(F)c(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.3144436765722184,2013
583,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc4ccccc4c3)cc2)c1O,0.3144436765722184,2013
584,Cc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1,0.3144436765722184,2013
585,Cc1noc(C)c1-c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.3144436765722184,2013
586,c1ccc2c(NC3CCCCC3)nc(-c3ccncc3)nc2c1,0.3144436765722184,2005
587,c1ccc2c(N3CCOCC3)nc(-c3ccncc3)nc2c1,0.3144436765722184,2005
588,Cc1cnc(NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)s1,0.3144436765722184,2013
589,COC(=O)Nc1nc2ccc(SC(C)C)cc2[nH]1,0.3140981340704907,2006
590,CN(C)c1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,0.3127159640635798,2009
591,CO[C@@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=N[C@H]2CC[C@H](O)O[C@@H]2C)C=C(NC(=O)/C(C)=C\C(=O)[C@@H]2C[C@@H]2[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.3120248790601244,2019
592,CNc1ncc(-c2cccc3ccccc23)o1,0.31098825155494125,2013
593,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3F)cs2)cc1,0.31098825155494125,2013
594,O=S(=O)(Nc1cccc2ccncc12)c1ccc(NCc2cccc(Cl)c2O)cc1,0.31098825155494125,2013
595,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N)CC2,0.31029716655148587,2005
596,COc1ncc(-c2ccc3c(Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)cnc3c2)c(OC)n1,0.3099516240497581,2013
597,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccccc2C)n2ncc(C(=O)Nc3ccc(C)cc3)c2N1,0.308914996544575,2019
598,Fc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.30822391154111956,2005
599,CCc1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cc1,0.3075328265376642,2007
600,C=Cc1ccc(Cn2c(C(=O)O)c(CNCc3ccccc3)c3ccc(OC)cc32)cc1,0.3075328265376642,2007
601,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2ccc(Br)cc2F)c1C1CCNCC1,0.3075328265376642,2007
602,CCOC(=O)N1CCc2c(sc(NCc3sccc3C)c2C(=O)Nc2cc(Cl)ccc2OC)C1,0.3075328265376642,2005
603,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@@H]2[C@@]3(C)C[C@@H](c4ccoc4)OC(=O)C3CC[C@]21C,0.3075328265376642,2007
604,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,0.3075328265376642,2013
605,O=C1Nc2ccccc2C12CC2c1cc(Cl)c(O)c(Cl)c1,0.3075328265376642,2014
606,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.30580511402902555,2005
607,CCOc1cccc(C(=O)Nc2nc3c(s2)CC(C(C)(C)C)CC3)c1,0.30545957152729786,2007
608,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,0.304077401520387,2005
609,CC(C)(C)n1cnc2cc(C(=O)N3CCCCC3)ccc21,0.304077401520387,2013
610,COc1c(NS(=O)(=O)c2ccc(C)cc2)cccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.304077401520387,2013
611,Cc1ccccc1C(=O)N1CCc2cc(-c3cccc(NC(=O)Cc4ccc5c(c4)OCO5)c3)ccc21,0.304077401520387,2013
612,COc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.304077401520387,2013
613,CNc1oc(-c2cccc(Cl)c2Cl)nc1C#N,0.30234968901174847,2013
614,Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1,0.3020041465100208,2012
615,O=C1CCCC2=C1C(c1ccccc1Br)N=C(Nc1nc3ccccc3o1)N2,0.3006219765031099,2010
616,Cc1ccc(S(=O)(=O)Nc2cc(Br)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.3006219765031099,2013
617,COc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,0.3006219765031099,2013
618,Cc1ccc2oc3c(c(=O)c2c1)C(c1cccc(O)c1)N(CCCN1CCOCC1)C3=O,0.29889426399447133,2007
619,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,0.2985487214927436,2005
620,CCOC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2c(N)scc12,0.29785763648928815,2005
621,CCn1c(=NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)sc2cccc(OC)c21,0.29716655148583276,2005
622,COC(=O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1OC,0.29716655148583276,2013
623,NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,0.2964754664823774,2010
624,O=C(Nc1cccc(F)c1)c1cc(-c2ccc[nH]2)n[nH]1,0.2954388389771942,2019
625,Cc1ccc(-c2cc(C(=O)NC3CCCCC3)c3ccccc3n2)cc1,0.29440221147201107,2005
626,O=C(Cc1ccc(O)cc1)N1CC(CNc2ccccc2)C2(C1)CN(c1ccccc1)C2,0.29440221147201107,2018
627,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,0.29371112646855563,2005
628,NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OC(F)(F)O4)s2)CC1,0.29371112646855563,2010
629,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc([S+](=O)([O-])N4CCOCC4)ccc3o1)N2,0.29371112646855563,2013
630,FC1(F)CCN(c2nc(-c3ccncc3)nc3ccccc23)CC1,0.29371112646855563,2013
631,O=C(CCCc1ccc2cccnc2n1)NCc1cc(-c2ccc(F)c(C(F)(F)F)c2)no1,0.29371112646855563,2011
632,O=C1CCCC2=C1C(c1ccccc1Cl)N=C(Nc1nc3ccccc3o1)N2,0.29302004146510024,2010
633,COc1ccc(-c2nc3sc(CCNC(=O)C(C)(C)C)c(C)n3n2)cc1,0.2912923289564617,2006
634,Cc1nn(CCc2nc(-c3ccccc3F)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,0.29025570145127855,2019
635,COc1ccc(CNC(=O)c2cnc3ccccc3n2)cc1,0.29025570145127855,2006
636,Cc1ccc(-n2ncc(C(=O)NCCN3CCC(Cc4ccccc4)CC3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1,0.28991015894955074,2007
637,COc1ccc(-c2cc(-c3cccc4[nH]ncc34)cn3cncc23)cn1,0.28956461644782305,2018
638,CCOc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.28818244644091223,2010
639,COc1ccc2c(ccn2CCC(=O)Nc2ccc3c(c2)C(=O)N2CCC[C@H]2C(=O)N3)c1,0.28749136143745685,2013
640,CC(C)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.28714581893572916,2012
641,CCCN1C(CC(C)C)=NS(=O)(=O)c2cc(NC(=O)c3ccco3)ccc21,0.28714581893572916,2013
642,FC(F)(F)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.286109191430546,2012
643,COCCn1ccc2c(C3=CCOCC3)nc(-c3ccc4c(c3)CNC4=O)cc21,0.286109191430546,2018
644,CC(C)Oc1ccc(CNC(=O)C2CCN(C(=O)N3CCOc4ccc(Cl)cc43)CC2)cc1,0.2857636489288182,2007
645,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,0.28472702142363515,2006
646,Cc1ccc(C)c(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)c1,0.28369039391845197,2007
647,c1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,0.2833448514167243,2005
648,Clc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1,0.2833448514167243,2005
649,Cc1ccc(-c2cc(C(=O)Nc3ccc(-n4cccn4)cc3)c3ccccc3n2)cc1C,0.2833448514167243,2013
650,COC(=O)c1cccc(NC(=O)c2cnc(-c3ccc(F)cc3)nc2-c2ccncc2)c1,0.28299930891499653,2011
651,CC(C)Oc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.27988942639944714,2013
652,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c(C(=O)Nc2nc(-c3ccccc3)cs2)cc1OC,0.27988942639944714,2013
