Trial Number,Parameters,RMSD,Predictions,Std
487,"{'alpha': 0.08500980768127966, 'l1_ratio': 0.05639355957154016}",0.1291428110053248,"[0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.018605805302792024, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.014801691624705285, 0.014801691624705285, 0.018605805302792024, 0.018605805302792024, 0.014801691624705285, 0.018605805302792024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
488,"{'alpha': 0.09104302326142982, 'l1_ratio': 0.023822207355583994}",0.12837528580688573,"[0.013785814516289309, 0.01663789084147764, 0.009716282478649505, 0.007081640603513043, 0.008129871827758189, 0.013498742818943067, 0.01089128693620138, 0.012094649820742613, 0.00569575737623238, 0.01299473961942395, 0.013028684417734268, 0.013162184400449424, 0.005754250533917218, 0.006796657892159798, 0.003775875410080662, -0.0012007589272266042, 0.02520207767532263, -0.00016923519705074226, 0.0013006656529625515, 0.015160297005856686, 0.031124875310315065, 0.016198866748021762, 0.01598594185488652, 0.00840172965846348, 0.00462385308401941, 0.025338588176768744, 0.012691442616291335, 0.01616015582682894, 0.022703313342444294, 0.007045703889936206, 0.012691442616291335, 0.02056634465223373, 0.011025906374573272, 0.012470017376609995, 0.03586026993717245, 0.045592362923634465, 0.028455246507439396, 0.030631948585558465, 0.016507369307179918, 0.009362247833286421, 0.012868057157720103, 0.024398128009846715, 0.013020595765587612, 0.022684429923912387, 0.0028371127720479665, 0.006343683919826016, 0.0006642187676085144, -0.0005162975035534496, 0.018962721088592115, 0.02605464090427272, 0.020025513242371687, 0.02093268471143209, 0.013393555040027495, 0.026310692970622832, 0.013030396418161583, 0.019218773154942227, 0.020936921982898243, 0.020122316233842193, 0.0051142513934136664, 0.020465720503546624, 0.01357367627001977, 0.01597435064937086, 0.024269778807834343, 0.030456212231916444, 0.010742674886301866, 0.028171324552684136]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
489,"{'alpha': 0.08873620117988477, 'l1_ratio': 0.02879158222580318}",0.12838533233658386,"[0.01339796587016502, 0.015749360106649377, 0.011846808538597176, 0.009573573521017231, 0.01108238064320053, 0.014906625561398447, 0.012397330410611106, 0.014277581982932911, 0.007881172263118182, 0.012491311978086493, 0.01309201346254431, 0.011829672003295438, 0.009866291140541151, 0.009524443417136378, 0.007966585068930804, 0.006272255087731747, 0.027961544368461728, 0.006272255087731747, 0.007517460011678879, 0.01646340059749911, 0.030379066115299492, 0.016284193461112855, 0.01605364915544245, 0.012498849851651561, 0.007656831197365703, 0.025387065662282892, 0.012912312074120405, 0.015382455708610514, 0.020878659531955366, 0.009300969520349612, 0.012912312074120405, 0.021703763007779667, 0.01012336004788072, 0.012008041258951265, 0.0313271044230087, 0.035804163961508734, 0.02301000828607454, 0.027789532869740775, 0.015225825003579102, 0.009605734833461242, 0.013014354082078008, 0.024807073309839625, 0.01351435200474894, 0.01917371170139441, 0.007315950926187202, 0.00808683545641662, 0.0054858492225534836, 0.0054858492225534836, 0.016794684303944252, 0.021161996233891468, 0.016794684303944252, 0.017080845005374844, 0.012819409461876688, 0.021161996233891468, 0.012847127666948522, 0.016794684303944252, 0.017080845005374844, 0.01721443959689574, 0.007835493025988063, 0.019800478279394837, 0.015502789405640581, 0.01733333063237235, 0.023051930183554826, 0.029636073510792938, 0.010785067483276116, 0.02603698417029394]","[0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 3.469446951953614e-18]"
490,"{'alpha': 0.10740828534602334, 'l1_ratio': 0.04133940272949646}",0.12907481925226533,"[0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.01927606715001865, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.014566614281185225, 0.014566614281185225, 0.01927606715001865, 0.01927606715001865, 0.014566614281185225, 0.01927606715001865]","[1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0]"
491,"{'alpha': 0.0876403050147546, 'l1_ratio': 0.026468160603921834}",0.12836337455180796,"[0.013775322871143999, 0.01652194274643351, 0.010912730390125596, 0.008146142180631769, 0.009392996590747757, 0.014227000981399575, 0.011632928419346067, 0.013070626031848142, 0.006639195287887809, 0.012976448160922463, 0.01320972445361157, 0.012775594879906297, 0.0074443514223923694, 0.0080005847166004, 0.005513884617348359, 0.001718308563522973, 0.026597934739390566, 0.0022594785117197314, 0.0037524796834862255, 0.015704026588120958, 0.031201132572446475, 0.016438738708215266, 0.01600330904387111, 0.009896217989592733, 0.005793746307780033, 0.025403743364082635, 0.012979769258503812, 0.01591230742423795, 0.022136194306198776, 0.007907234956195915, 0.012979769258503812, 0.021330162167096278, 0.010545894853905535, 0.012032481797111354, 0.03419782348921516, 0.04156032634002732, 0.026532401645264745, 0.029589738295605312, 0.016048638807863988, 0.00907297756687218, 0.012948889906076703, 0.024709364117674867, 0.013150000668145465, 0.02157782093030137, 0.004538938259428893, 0.007007329184600866, 0.002446463319838113, 0.0018339502666320767, 0.017989846491880485, 0.024322002903347916, 0.01850487353435016, 0.019381785616245584, 0.013294364433131943, 0.024574207002294863, 0.01300632721949664, 0.01824205059082744, 0.019381785616245584, 0.01933848363096407, 0.006020611757478158, 0.020219128426509702, 0.014643607852432473, 0.01681609689921244, 0.023934138455912846, 0.0303690871667498, 0.01078663443292926, 0.027317544976015604]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0]"
492,"{'alpha': 0.11506259588959909, 'l1_ratio': 0.01829597650238157}",0.1283979994453439,"[0.013608553238012211, 0.016302227532441475, 0.009466038154560147, 0.007034597959869788, 0.008171253912199278, 0.012974631786926942, 0.010643266253095552, 0.011948780239196405, 0.005824007360282439, 0.012670787467198916, 0.012931312611279172, 0.013278180986190581, 0.005886217678780841, 0.006884441445851715, 0.003682561555303932, -0.0007915742833536285, 0.0239168099544405, 0.0003766569560454923, 0.0017218759550357982, 0.014948038532443744, 0.029880181591212016, 0.015919590674335366, 0.015960166167925897, 0.008420151863432597, 0.004815862979071619, 0.024686338085404356, 0.012987017044582029, 0.01604055682326745, 0.022141086700811604, 0.007395775763307913, 0.012987017044582029, 0.019926714290930108, 0.011548031327797642, 0.012829817659562792, 0.03477994995698856, 0.044977484974260885, 0.028604943562460395, 0.030081141791168126, 0.016537197094790082, 0.010344418117294888, 0.01288847571824007, 0.02394562046669009, 0.01344188760300182, 0.022530380277290752, 0.0030469843766439946, 0.006671604959617567, 0.0012323221931331702, -6.045288248268839e-05, 0.018959778044429852, 0.025629053662351294, 0.020449866908043422, 0.02119651778434911, 0.013764500207450937, 0.026219471977012496, 0.01321216714415896, 0.019550196359091054, 0.021344070798109877, 0.0198814427620804, 0.005719607488834727, 0.02031302451726471, 0.013481246583436962, 0.01567051183012906, 0.0238628734793384, 0.029072452803451842, 0.010860840079920742, 0.02726829658399384]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 6.938893903907228e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 3.469446951953614e-18]"
493,"{'alpha': 0.08633861280376186, 'l1_ratio': 0.02300053527167314}",0.12834630105834577,"[0.014035932025705017, 0.01614824513297838, 0.008179672128298815, 0.005918370766376871, 0.006933264747256962, 0.012188894739767532, 0.009342135976980125, 0.010755632321415687, 0.004273442547018107, 0.012684373888250599, 0.012902178077308176, 0.013399354065017638, 0.004243124288770041, 0.005492714897798695, 0.0009095903122028504, -0.0051525746987852675, 0.02420121726749284, -0.0035345347109307108, -0.0018351051702226052, 0.013810813445829207, 0.03120597748860081, 0.015823167335495013, 0.01506932756570882, 0.005793074346005429, 0.0029671003762709123, 0.0252593680750564, 0.012329847808800793, 0.01657521925780281, 0.023540785750487903, 0.006447435237545565, 0.012329847808800793, 0.01962662965259511, 0.011045026605144975, 0.013391147630351445, 0.03823629614823849, 0.050681045979350144, 0.031396574932686744, 0.031746463830687105, 0.017025767313985606, 0.01017015238385105, 0.012077675798507806, 0.024991055919051736, 0.012336457884997045, 0.023853937007083853, 0.0002977720862649205, 0.005228205131281763, -0.0026547187805546074, -0.004498295440362692, 0.019687600135268282, 0.028625169600602282, 0.021644994929073874, 0.023274904302712136, 0.013121727724372152, 0.029391673753474165, 0.012190225069794046, 0.020454104288140162, 0.02317269138775097, 0.021119042132132216, 0.002818333006092922, 0.02086697585504564, 0.01242807195155087, 0.015265226680881339, 0.024966844479213962, 0.031036388533476084, 0.010165202159692466, 0.03024483460374712]","[1.734723475976807e-18, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 4.336808689942018e-19, 0.0, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0]"
494,"{'alpha': 0.10493896750989584, 'l1_ratio': 0.024584075850080975}",0.12843498520115518,"[0.013302737403601238, 0.01551775017837797, 0.011951924633506618, 0.009865850491471631, 0.011402078403903672, 0.014824110261865522, 0.012524693582975715, 0.014424608357377, 0.008299791484489014, 0.012366740285293219, 0.013045861211733218, 0.011770720530960324, 0.010393502580928738, 0.009855568681109796, 0.008509434122223745, 0.00737963864209464, 0.027409361360068357, 0.00737963864209464, 0.008473575220321241, 0.01659957814489895, 0.0294788484821646, 0.016194751603962762, 0.01609785838327628, 0.013019688628400182, 0.008195802143348665, 0.02489032215164153, 0.013046651501956283, 0.015265610387167441, 0.020388074730882787, 0.00974965016943751, 0.013046651501956283, 0.02131216479128807, 0.01038546819339249, 0.012237826052110358, 0.030224798989413784, 0.0342351031694441, 0.022409951389097748, 0.027138758502368885, 0.015091825330650706, 0.010070678194629916, 0.013148478769974816, 0.024300726893607016, 0.013726954163116034, 0.018684361271202113, 0.008051163286126102, 0.008577143369358558, 0.006483829749403289, 0.006483829749403289, 0.016663106201108085, 0.020442998944734107, 0.016663106201108085, 0.016819400223807367, 0.012929660889699096, 0.020442998944734107, 0.013048912280682284, 0.016663106201108085, 0.016819400223807367, 0.0168288050243083, 0.008604060584678112, 0.01959769738837023, 0.015527916725516738, 0.017190626770344736, 0.022643556195618652, 0.028621327433201824, 0.010962013729939804, 0.025187045609144535]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0]"
495,"{'alpha': 0.1280445135037401, 'l1_ratio': 0.036744808781955164}",0.12916082729458447,"[0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.018429823262327723, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.014863412862085515, 0.014863412862085515, 0.018429823262327723, 0.018429823262327723, 0.014863412862085515, 0.018429823262327723]","[1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 1.734723475976807e-18, 0.0]"
496,"{'alpha': 0.08502561619713912, 'l1_ratio': 0.020599269971261092}",0.12848849647339908,"[0.015874991229288822, 0.015533770737034639, 0.006564836973084802, 0.0046833785128457955, 0.00655191327582947, 0.010506123716620788, 0.0072447218008366, 0.008794893684179638, 0.0026290303024955764, 0.012108145741033673, 0.012965617487835186, 0.013539960438666253, 0.0022330724773844627, 0.004596798163121918, -0.002552263315209108, -0.010493413522544097, 0.022635942395901748, -0.008266742467508194, -0.00524138439655147, 0.013149223129818402, 0.032499391246779016, 0.016076550273589285, 0.01256417340226413, 0.001519797289641642, 0.0012231591992573083, 0.02387973212492482, 0.012974587876448765, 0.017487310763269877, 0.02424197880535463, 0.006245095299688901, 0.01348036801164068, 0.018545546813523727, 0.010149186181679912, 0.0164239793875892, 0.04165581447869251, 0.0557548360871093, 0.03534151442125718, 0.03261245467802538, 0.01640584631463772, 0.012620156566367951, 0.009941506321462552, 0.0246719518832579, 0.011148849315660488, 0.025105632953247095, -0.0031783016244188705, 0.004479421760397555, -0.007205212122981875, -0.008928136560164316, 0.020723023761341785, 0.033001364302843464, 0.024153848282184903, 0.028471649019728498, 0.011165695354972046, 0.033724190683626074, 0.010598822172555873, 0.021785199526807852, 0.02761777793217877, 0.022579172061815464, 0.00037260174958183775, 0.02123738300965533, 0.010832527735979066, 0.013897488112753894, 0.027077792720327856, 0.03227175813311284, 0.009468556263167104, 0.032556149533118785]","[0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
