index,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
1602,Cc1nc(Sc2nnnn2C)c2c(-c3ccccc3)csc2n1,0.0241879751209398,7.0548,0.0,3.2039,-15.8247,-56.7555,-51.9693
631,O=C(CCCc1ccc2cccnc2n1)NCc1cc(-c2ccc(F)c(C(F)(F)F)c2)no1,0.2937111264685556,10.975,0.7314,9.0241,-11.956,-106.969,-105.5811
1691,O=c1[nH]c(C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc2c1nnn2Cc1c(F)cccc1Cl,0.0172771250863856,13.9247,0.8392,11.725,-16.8237,-144.7133,-128.3271
1660,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccn2)cc1OCC,0.0207325501036627,11.9276,0.589,6.9664,-13.113,-93.3001,-96.1234
1461,NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1,0.0362819626814098,7.7785,1.4025,5.956,-7.3887,-78.2432,-79.68
1215,COc1ccccc1NC(=O)C1=C(C)Nc2c(C(=O)Nc3cccc(C)c3)cnn2C1c1ccccc1Cl,0.0718728403593642,12.3525,2.3636,8.8543,-21.4853,-119.7387,-138.5947
1024,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2F)cc1,0.1243953006219765,8.8086,1.3999,7.2279,-9.4347,-82.1328,-81.4915
506,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,0.3590186592950932,9.8682,0.9389,6.2605,-5.2723,-81.352,-77.5727
274,O=[S+]([O-])(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2ccc(Cl)cc2O)cc1,0.5908776779543884,10.4163,2.4069,7.736,-16.2936,-92.9561,-99.8069
995,O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3cc(Br)ccc3o1)N2,0.138217000691085,8.6533,1.604,6.8538,-13.0579,-91.7302,-97.6876
1180,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])N3CC[C@@H](F)C3)c2)c1C,0.0794747753973738,11.8155,1.5082,10.5735,-2.8662,-120.9769,-101.4463
363,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccnc1,0.4872149274360746,8.4369,0.0,3.3679,-11.4193,-60.1988,-53.1147
1433,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccccc12,0.0387007601935038,9.0511,0.8338,6.3625,-16.9671,-86.3958,-88.5282
623,NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,0.2964754664823774,7.8556,1.4058,5.9425,-7.4026,-78.1412,-78.8824
3,Nc1nc2c(s1)C(c1ccc(F)c(F)c1)CC(=O)N2,0.9937802349689012,4.2381,2.8465,6.0217,-9.9659,-74.1176,-82.9607
7,Fc1cccc(F)c1Nc1nc(-c2ccncc2)nc2ccccc12,0.9709744298548724,7.3445,0.8754,5.7206,-18.7472,-74.254,-88.8217
1390,O=S(=O)(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2O)cc1,0.0449205252246026,8.2189,2.3022,6.3795,-11.7798,-82.4286,-87.2224
312,CN(C)c1cccc(-c2cnc(N3CCC(C(N)=O)CC3)nc2)c1,0.5480304077401521,9.9797,1.3435,5.8141,-6.97,-91.4228,-82.3336
1505,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(C)C)C4)ccc32)c1,0.0310988251554941,9.7547,0.0,3.9321,-9.5208,-59.99,-53.8743
907,CNC(=O)C1=C(C)NC(Nc2nc3ccccc3o2)=NC1c1[nH]ncc1Cl,0.165860400829302,7.3191,3.4399,7.8683,-15.8592,-114.8256,-122.9758
666,CC(C)c1ccccc1-c1ncc(F)c(NC2(c3ccc(-c4cccnc4)cc3)CC2)n1,0.27643400138217,10.9694,0.8109,4.9307,-17.7145,-73.8065,-79.0112
365,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4ccc(C#N)cc4)cc3)c3ccccc3n2)cc1C,0.4872149274360746,13.1262,1.5889,7.3951,-28.8576,-105.6319,-127.1264
1750,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccccc2)c1,0.0069108500345542,12.3845,0.8429,7.9025,-2.2282,-102.9465,-76.1817
216,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccnc1,0.6599861782999309,9.1861,2.2361,7.2362,-20.0189,-103.6117,-117.3304
938,COc1ncccc1-c1cc2c(ccn2C(C)C)c(C(=O)NCc2c(C)cc(C)[nH]c2=O)n1,0.15860400829302,11.1125,1.5235,7.9156,-13.9767,-111.4752,-115.3725
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.908776779543884,9.9464,0.5935,6.2413,-19.1376,-85.548,-95.7573
1272,CC(C)Oc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OC(C)C,0.0621976503109882,11.9203,0.5102,6.3096,-10.8321,-81.9665,-84.2746
526,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)ccc2O)cc1,0.3489979267449896,7.3416,2.5381,6.7971,-11.2858,-88.7557,-95.0694
1628,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.0238424326192121,16.9723,2.2364,13.1095,-7.3004,-166.6546,-139.1289
927,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)CCO4)cs2)CC1,0.1606772633033863,8.5023,1.3602,5.8236,-10.8736,-81.4567,-84.8976
639,COc1ccc2c(ccn2CCC(=O)Nc2ccc3c(c2)C(=O)N2CCC[C@H]2C(=O)N3)c1,0.2874913614374568,12.4601,1.5203,9.4151,-18.0693,-123.3301,-131.3126
303,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1C(F)(F)F,0.5563234277816171,8.0557,0.6702,6.9944,-15.8934,-86.0021,-90.0196
719,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)ccc1OCc1ccc(F)cc1,0.2449896337249482,10.2187,0.7012,6.4972,-22.9235,-84.2466,-103.6686
692,Cc1cnc(N2CCC(C(N)=O)CC2)nc1-c1cccc(N(C)C)c1,0.2608845888044229,10.2161,1.3058,5.8211,-5.9634,-91.7218,-81.0684
1704,CCCN(C(=O)c1sc2nc3n(c(=O)c2c1C)CCCC3)c1ccccc1C,0.0158949550794747,10.1758,0.0,5.2361,-9.7545,-72.1044,-65.6464
1206,COC(=O)c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.0725639253628196,7.9212,0.8632,5.3687,-14.6092,-69.3208,-76.5632
625,Cc1ccc(-c2cc(C(=O)NC3CCCCC3)c3ccccc3n2)cc1,0.294402211472011,8.7525,0.5648,3.4694,-11.7696,-52.8551,-64.6246
8,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(C4CCNCC4)cc3)cc2)c1O,0.9709744298548724,11.8178,2.6435,8.435,-10.4677,-113.117,-115.1161
257,Cc1ccc(-c2c(CN3CCN(c4cccc(C(F)(F)F)c4)CC3)csc2C)cc1,0.6078092605390463,10.9967,0.0,6.1127,-6.4498,-69.5544,-59.3172
804,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,0.2045611610228058,11.6745,0.0,4.6465,-14.4439,-72.9589,-63.8479
26,COc1cccc(C(=O)Nc2ccc3c(N4CCOCC4)ncnc3c2)c1,0.912232204561161,10.7312,0.6459,7.4922,-13.6725,-102.1914,-102.7489
337,O=C([C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c1cccc2cnccc12)N1CCN(Cc2ccccc2)CC1,0.5217691776088459,19.1442,0.7483,12.5611,-22.4763,-156.5379,-142.2983
573,COc1ccccc1-c1nc(NCc2cnc(C)cn2)c2ccccc2n1,0.3144436765722184,9.5704,0.7565,4.9656,-17.4852,-80.598,-90.4251
48,COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1OC,0.8673116793365584,9.739,0.6745,7.9427,-17.3734,-99.4193,-98.7278
1311,Brc1ccc(-c2csc(N3CCOCC3)n2)cc1,0.0545957152729785,6.7877,0.0,4.1954,-5.8019,-53.5673,-49.2754
107,COc1ccc(-n2nc(C3CCCN(C(=O)c4cccc(OC)c4)C3)[nH]c2=O)cc1,0.7767795438838977,11.8785,0.9217,8.476,-13.1293,-109.9088,-106.5872
350,FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ccccn3)CC2)c1,0.5041465100207325,9.0003,0.6448,7.0489,-5.8637,-86.767,-76.7934
56,C#Cc1ccc(NC(=O)c2cnn3c(C)cc(C)nc23)cc1,0.8510711817553559,7.3814,0.8379,4.1239,-17.7302,-63.313,-72.7223
239,C=CCc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,0.6254319281271596,9.0539,2.4025,6.4586,-12.0781,-88.3409,-94.41
214,CC(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,0.6599861782999309,10.8339,0.7882,7.5233,-19.0024,-97.4189,-101.8188
121,O=C(Nc1ccc(C(=O)Nc2nccs2)cc1)c1ccc2ccccc2c1,0.7636489288182446,8.0523,1.3995,5.0937,-20.9273,-72.6948,-93.807
1119,Cc1nsc(N)c1C(=O)N(C)CCOc1ccccc1Cl,0.0967519004837594,7.2876,1.7353,5.9163,-3.7257,-78.634,-71.0867
1305,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)C4)ccc32)c1,0.055286800276434,9.1733,0.0,3.9081,-11.7472,-59.398,-55.581
794,Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1,0.2107809260539046,5.6243,0.6697,3.2924,-8.5068,-48.5214,-50.2244
73,COc1ccc(C(=O)NC2CCCc3c2[nH]c2ccccc32)cc1OC,0.8175535590877677,8.9328,1.204,5.9773,-13.4165,-78.0272,-87.7612
923,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2cccc3ccccc23)cc1,0.1624049758120248,9.5608,1.76,6.1003,-19.0904,-84.4355,-96.9915
813,Cc1ccc(S(=O)(=O)Nc2cc3c(cc2C(=O)Nc2nc(-c4ccccc4)cs2)OCO3)cc1,0.2004146510020732,10.1,2.1099,7.9819,-23.0826,-102.8729,-111.1156
1533,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,0.0283344851416724,9.3715,0.6027,3.3682,-17.9812,-62.3527,-76.8432
78,O=C(NCc1ccccc1)c1cn2cc(-c3ccccc3)sc2n1,0.7988942639944713,7.2252,0.6376,3.4884,-18.9013,-54.241,-64.9778
991,NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1,0.1395991706979958,9.3427,1.311,7.0639,-11.19,-94.3938,-95.0069
46,Cc1cccc2c1NC(=O)/C2=C/c1cc(Cl)c(O)c(Cl)c1,0.8673116793365584,5.3017,1.8305,4.9083,-10.7498,-57.6548,-68.4046
1489,Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCc4ccco4)c(=O)c3c2)c1,0.0324809951624049,10.2748,2.32,8.834,-17.2704,-113.8187,-124.3185
524,Clc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,0.3489979267449896,7.2588,0.7389,3.7794,-18.6961,-61.2918,-74.6324
233,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,0.6375259156876296,11.0433,2.3691,7.9636,-25.7913,-120.5684,-130.3343
645,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,0.2847270214236351,11.0187,1.6817,5.5994,-18.3121,-90.663,-108.9751
1302,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc([N+](=O)[O-])cc1,0.055286800276434,10.1049,0.0,5.6666,-12.3227,-75.4193,-64.9461
1744,CC(CNC(=O)C1CCN(Cc2cc3ccccc3n2Cc2ccccc2)CC1)c1ccccc1,0.0086385625431928,12.9191,0.5215,4.3859,-12.7128,-69.7631,-79.446
1243,COc1ccccc1CNc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0656530753282653,8.5992,1.6374,6.1375,-11.7951,-83.8491,-89.7684
534,COc1ccc(NC(=O)c2cccnc2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,0.3489979267449896,10.3061,1.3891,8.7133,-9.9431,-105.1685,-108.6636
1139,CCCCCCCc1c(C)nc(N2CCOCC2)[nH]c1=O,0.0898410504492052,8.428,0.8573,5.4035,5.915,-74.0266,-59.8868
1339,Oc1ccccc1NCC(O)Cn1ccc2ccccc21,0.0507947477539737,7.0764,2.148,5.2442,-10.1364,-70.5488,-80.6852
604,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,0.3075328265376642,8.8293,0.0,4.7152,-12.3212,-65.1338,-62.7217
466,Cc1c(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)nc2ncccn12,0.404975812024879,8.4798,0.6777,6.7729,-18.1031,-85.4829,-88.9785
1329,O=[S+]([O-])(Nc1cccc2cccnc12)c1ccc(NCc2ccc(Cl)cc2O)cc1,0.0518313752591568,9.2183,2.2843,7.8084,-15.9694,-96.8926,-105.3908
789,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2cccnc2)cc1,0.2142363510711817,10.6476,0.9396,7.6624,-16.033,-94.493,-93.942
1506,CC(C)COc1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1,0.0310988251554941,11.7934,0.8319,6.8133,-8.3504,-90.7742,-84.0499
1054,CCCCN1CCC[C@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC,0.1150656530753282,10.7364,0.4689,5.6661,-6.8298,-81.3295,-88.1593
1158,COc1ccc(C)cc1NS(=O)(=O)c1ccc(-c2cnc(C3CC3)o2)cc1,0.0856945404284726,9.7857,1.0452,6.8341,-13.3404,-86.2411,-82.7305
61,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NC(=O)C1CCCCC1,0.8327574291637871,9.6796,1.4611,8.6133,-4.4788,-96.0375,-88.9181
1160,O=C1/C(=C\c2ccccc2)C[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.085348997926745,10.5637,1.6105,7.2066,-17.1555,-87.966,-101.1556
1126,CSc1cc2c(s1)c1cnn(Cc3cccc(N)c3)c(=O)c1n2C,0.0932964754664823,7.7386,1.197,5.5055,-14.7408,-79.6108,-75.405
93,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccc(F)c(F)c1F,0.7982031789910159,9.0749,0.6726,7.7284,-23.0583,-93.0996,-107.9838
667,CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cc(C)c(Cl)c(C)c5)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1,0.27643400138217,22.3095,0.9143,13.2864,-21.9061,-173.9469,-174.8199
965,C=C1[C@@H](C)C2[C@H](Cc3ccccc3)NC(=O)[C@@]23C(/C=C/C[C@H](C)C[C@@](C)(O)/C=C/[C@@H]3OC(C)=O)[C@@H]1O,0.1485832757429163,14.5866,2.1002,9.5419,0.913,-114.9342,-105.1864
1502,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccc(F)cc2F)cc1OCC,0.0310988251554941,12.3402,0.5773,9.5754,-11.5737,-107.5121,-111.6589
195,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1O,0.6738078783690393,9.5241,2.0931,6.1885,-13.6158,-91.6417,-105.2576
281,O=c1cc(/C=C/c2c(F)cccc2Cl)[nH]c2ccccc12,0.5822391154111956,6.5539,0.6938,4.9322,-12.5811,-55.5703,-68.1514
696,Cn1c(CN2CCCC2)nc2cc(NC(=O)COc3ccc(Cl)cc3)ccc21,0.2591568762957844,10.4596,0.8282,7.0496,-9.2985,-95.7658,-86.3139
1231,CN(Cc1ccc(/C=C/C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2,0.0687629578438148,8.3756,1.6231,4.6325,-4.6145,-64.5854,-69.1999
360,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(Cl)cc3[N+](=O)[O-])CC2)c1,0.4872149274360746,10.5623,0.7558,7.4587,-6.8896,-94.0063,-88.1217
1001,O=C(Cn1c2ncccc2c(=O)n1-c1ccccc1)Nc1ccc(Cl)cc1C(F)(F)F,0.1351071181755355,9.8618,1.1345,9.568,-14.6714,-110.0696,-97.7904
520,COc1cccc(-n2ncc3c2CCCC3NC(=O)c2ccccn2)c1,0.3489979267449896,9.6543,0.8492,5.8393,-14.5859,-83.817,-90.8476
1274,CN([C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)N1CCN(C(=O)OCc2ccccc2)CC1)[S+](=O)([O-])c1cccc2cnccc12,0.0621976503109882,23.0536,0.0,15.8526,-23.6905,-190.5863,-139.2167
1079,CC(C=CC(=O)NO)=C[C@@H](C)C(=O)c1ccc(N(C)C)cc1,0.1091914305459571,9.2158,1.5584,6.3078,0.9001,-80.7798,-79.8797
1519,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,0.0297166551485832,6.6383,0.0,2.3564,-5.137,-32.2205,-37.3575
1403,CN1Cc2c(ccc3c2OCO3)[C@H]2[C@@H](O)Cc3cc4c(cc3[C@H]21)OCO4,0.0421561852107809,9.4308,0.6794,7.8035,-17.2492,-91.4655,-87.3752
848,COc1ccc(-n2nc(C3CCCN([S+](=O)([O-])c4cccc(C(F)(F)F)c4)C3)[nH]c2=O)cc1,0.1876295784381479,13.3624,0.9539,12.3179,-6.097,-136.6633,-102.0201
183,COc1ccc(NC(=O)c2cccnc2)cc1S(=O)(=O)Nc1ccc(Br)cc1,0.6945404284727021,9.7365,1.6003,8.2693,-12.2028,-104.0691,-110.26
1210,CCc1ccc2oc(=O)cc(CN3CCN(c4ccccc4F)CC3)c2c1,0.0725639253628196,10.193,0.0,5.9626,-9.835,-72.9591,-69.984
1226,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCCC4)ccc32)c1,0.0691085003455425,9.4378,0.0,3.9918,-11.7485,-60.4529,-56.238
111,Cc1c(NC2=C(Cl)C(=O)N(c3ccccc3)C2=O)c(=O)n(-c2ccccc2)n1C,0.7636489288182446,9.2382,0.961,7.1954,-17.7332,-93.9422,-90.0153
1089,COc1cccc(NS(=O)(=O)c2ccc(NCc3cccc(OC)c3O)cc2)c1,0.1071181755355908,10.6403,2.5673,8.8677,-11.9303,-110.6831,-115.4527
1351,COc1ccc(CCNc2ncnc3c2c(-c2ccccc2)cn3-c2cccc(Cl)c2)cc1OC,0.0494125777470628,12.1768,0.7246,6.514,-20.7074,-92.214,-99.1722
1701,CCOc1ccccc1N(CC(=O)Nc1cc(OC)ccc1OC)S(=O)(=O)c1ccccc1,0.0165860400829301,13.3307,0.793,9.8533,-10.3633,-118.3263,-108.7264
43,COc1ccccc1C(=O)Nc1nc2nc(C)cc(=O)n2[nH]1,0.8673116793365584,6.7148,1.9725,6.5994,-13.4964,-89.1526,-92.1903
747,Cc1noc(C)c1-c1ccc2ncnc(NC(C)c3ccccc3)c2c1,0.2332411886662059,9.4572,0.6452,4.1203,-15.96,-67.75,-73.4025
126,COc1ccc(-c2ccc3ncc(Nc4ccncc4)n3n2)cc1OC,0.7636489288182446,9.0714,0.8224,5.8849,-18.7217,-87.6303,-93.2764
205,CC(C)(C)C1CCc2nc(NC(=O)c3cccc(Cl)c3)sc2C1,0.6599861782999309,6.7878,0.8,3.7233,-3.1614,-50.2775,-54.9564
1086,O=C1C2=C(Nc3ccccc3SC2c2ccco2)c2ccccc21,0.1074637180373185,6.4363,0.6368,3.6191,-22.0074,-48.2891,-69.8393
53,COC[C@@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@H]1c1nc(C)no1,0.8576364892881824,11.5339,0.0,7.4664,-9.6127,-102.9601,-78.9538
1326,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3F)CC2)cn1,0.0518313752591568,11.8059,0.7049,5.8907,-7.9612,-88.5406,-80.0102
546,Cc1cccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc12,0.3351762266758811,7.3823,2.5041,6.7272,-17.9521,-98.4405,-109.3853
69,Cc1noc(C)c1[S+](=O)([O-])N1CCC2(CC1)CC(c1cccc(C(F)(F)F)c1)=NO2,0.8261921216309606,13.0883,0.0,11.1339,-2.8741,-119.5905,-81.8374
1010,COC(=O)CNC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12,0.1319972356599861,8.6348,1.0894,7.2675,-12.0196,-95.3838,-87.6716
1538,Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@H](C)CO)NC(=O)CC3)cc1C,0.0279889426399447,10.2645,3.1231,8.6225,-5.219,-111.7627,-109.3826
508,COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1,0.3562543192812716,12.1737,0.9446,8.305,-14.5583,-111.0427,-102.1698
1574,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)Cc4ccccc4)nc3[C@@H](C)[C@H]21,0.0272978576364892,11.8473,0.9413,7.1158,-7.4196,-90.067,-80.8457
330,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(F)c2O)cc1,0.5217691776088459,7.3525,2.6879,7.3546,-12.0693,-92.1124,-100.0406
1035,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccccc3C)c2)c1C,0.1209398756046993,11.3052,2.1353,9.14,-9.7567,-112.2143,-113.4037
184,Cc1nc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)[nH]n2c(=O)c1Cl,0.6941948859709743,6.8544,1.7914,5.7635,-8.3042,-79.1713,-75.5397
138,O=C(O)c1ccncc1Nc1nn(CCN2CCC(F)(F)CC2)c2ccc(F)cc12,0.7346233586731168,11.2375,1.5187,10.9391,-8.3161,-129.8577,-126.1385
900,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(C)c3)cs2)cc1,0.1693158258465791,9.5065,1.9628,6.2288,-17.9711,-89.2578,-103.448
797,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1F,0.2107809260539046,8.4843,2.1512,7.1783,-19.2241,-94.8632,-111.9338
133,O=C(NCCCn1ccnc1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,0.7463718037318591,12.2446,0.5705,7.6293,-22.2186,-109.3771,-116.7215
81,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,0.7982031789910159,9.474,2.4053,6.9497,-22.7353,-100.4471,-115.8135
1429,CC(=O)OCCN1C(=O)c2c(C)nc3ccc(S(=O)(=O)N4CCOCC4)cc3c2C1=O,0.0397373876986869,14.974,0.0,11.7619,-8.0622,-140.5146,-109.6353
106,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,0.7778161713890809,13.7893,2.9066,9.4966,-8.2454,-134.2439,-137.1759
1657,CCCc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CS3)cc1,0.0207325501036627,7.6139,1.4955,5.1369,-8.922,-68.5992,-76.3643
542,O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)cc1,0.3407049067035245,5.1356,0.9179,5.3057,-13.6818,-66.8999,-69.1808
1019,CCCN1C(CC(C)C)=NS(=O)(=O)c2cc(NC(=O)c3cccs3)ccc21,0.1264685556323427,9.2206,0.6366,5.9911,-5.8235,-80.557,-66.9955
984,CC1CN(c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)CC(C)O1,0.1416724257083621,11.53,0.5977,6.9769,-16.6536,-98.604,-103.3985
481,COc1cccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c1,0.3835521769177609,10.0936,0.62,4.792,-18.0078,-66.7514,-84.7592
166,O=[N+]([O-])c1ccc(/C=N/n2c(CO)nc3ccccc32)s1,0.6945404284727021,6.7067,1.0734,5.6947,-12.8081,-72.0356,-71.162
249,COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,0.6219765031098825,8.7095,0.8936,6.6163,-14.8944,-79.0579,-83.2022
308,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cccnc1,0.5563234277816171,9.6881,0.6208,5.4071,-25.329,-82.2371,-102.25
994,CCOC(=O)N1CCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2cccc(C)c2)CC1,0.138217000691085,15.6954,0.0,10.3874,-7.5156,-138.8163,-76.3495
447,c1ccc2[nH]c(Nc3nc(-c4ccncc4)nc4ccccc34)nc2c1,0.4181064270905321,7.1738,1.6878,4.244,-25.5058,-76.5063,-96.8079
1028,CNC1(c2ccccc2Cl)CCCCC1=O,0.1223220456116102,6.6175,0.5167,3.9777,1.3821,-48.9067,-47.5246
859,Cc1cnc(-c2ccccc2C2CC2)nc1NCc1ccc(-c2cccnc2)cc1,0.1831375259156876,10.5096,0.6628,3.2504,-19.7145,-61.4784,-74.9418
335,Fc1ccc(Nc2nccc(-c3ccncc3)n2)cc1F,0.5217691776088459,6.5868,0.8316,5.4094,-13.359,-72.1625,-78.5961
1737,CCOC(=O)C1=C(CN(CC)Cc2ccccc2)NC(=O)NC1c1ccc(OC(C)C)cc1,0.0103662750518313,13.107,1.5823,8.7187,-3.774,-113.2601,-106.3159
850,CSc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1,0.1865929509329647,10.0899,0.0,5.5853,-14.8888,-69.9686,-64.1144
98,Nc1nc2c(s1)C(c1ccc(Br)cc1)CC(=O)N2,0.7912923289564616,4.295,2.685,4.5276,-9.6513,-63.2309,-73.4118
306,CNc1oc(-c2cccc3ccccc23)nc1C(=O)Nc1cccc(C#N)c1,0.5563234277816171,8.621,1.7838,5.8466,-24.8407,-86.3062,-98.9394
1751,COc1ccc(C(=O)CCN(C)C)cc1F,0.0062197650310988,7.3858,0.0,5.4301,3.4022,-61.7817,-55.3349
738,CNc1nccc(-c2cccc3ccccc23)n1,0.2349689011748445,6.0544,0.758,2.3265,-13.4102,-43.0996,-50.9643
1300,CCOC(=O)Cc1ccc(NC(=O)n2ncc3cc(Cl)ccc32)cc1,0.055286800276434,9.1647,0.6972,6.8336,-10.8735,-85.4484,-79.3854
103,O=C(c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12)N1CCOCC1,0.7857636489288182,9.2967,0.0,6.915,-10.9087,-89.2222,-74.0908
435,CCCNc1oc(-c2cccc3ccccc23)nc1C#N,0.4181064270905321,6.7551,0.761,3.561,-16.068,-56.2753,-61.3068
75,Cc1cc2c(-c3cccc(O)c3)nc(-c3c(C)noc3C)cc2[nH]1,0.8061506565307534,7.4962,1.3201,4.924,-17.0954,-69.8351,-83.0764
1726,CCN(CC)C(=O)c1coc(COc2ccc3c(c2)C(c2cccc(F)c2)N(C(=O)C(C)C)CC3)n1,0.013130615065653,15.0955,0.0,9.9366,-8.2176,-120.8925,-91.2813
